fid,BASE_DATE,ADM_DR_CD,ADM_DR_NM,OBJECTID,fid_2,DN,area
1,"20210630","1116051",염창동,"241",78608,"11","200"
1,"20210630","1116051",염창동,"241",78609,"13","100"
1,"20210630","1116051",염창동,"241",78610,"14","100"
1,"20210630","1116051",염창동,"241",78611,"13","100"
1,"20210630","1116051",염창동,"241",78612,"8","100"
1,"20210630","1116051",염창동,"241",78613,"2","100"
1,"20210630","1116051",염창동,"241",78630,"1","100"
1,"20210630","1116051",염창동,"241",78631,"3","100"
1,"20210630","1116051",염창동,"241",78632,"8","100"
1,"20210630","1116051",염창동,"241",78633,"9","100"
1,"20210630","1116051",염창동,"241",78634,"6","300"
1,"20210630","1116051",염창동,"241",78635,"8","100"
1,"20210630","1116051",염창동,"241",78636,"11","100"
1,"20210630","1116051",염창동,"241",78637,"12","900"
1,"20210630","1116051",염창동,"241",78638,"13","200"
1,"20210630","1116051",염창동,"241",78639,"15","200"
1,"20210630","1116051",염창동,"241",78640,"14","100"
1,"20210630","1116051",염창동,"241",78641,"9","100"
1,"20210630","1116051",염창동,"241",78642,"3","100"
1,"20210630","1116051",염창동,"241",78662,"5","100"
1,"20210630","1116051",염창동,"241",78663,"11","100"
1,"20210630","1116051",염창동,"241",78664,"15","100"
1,"20210630","1116051",염창동,"241",78665,"12","100"
1,"20210630","1116051",염창동,"241",78666,"9","100"
1,"20210630","1116051",염창동,"241",78667,"12","100"
1,"20210630","1116051",염창동,"241",78668,"17","100"
1,"20210630","1116051",염창동,"241",78669,"20","100"
1,"20210630","1116051",염창동,"241",78670,"23","100"
1,"20210630","1116051",염창동,"241",78671,"22","100"
1,"20210630","1116051",염창동,"241",78672,"17","100"
1,"20210630","1116051",염창동,"241",78673,"14","100"
1,"20210630","1116051",염창동,"241",78674,"9","100"
1,"20210630","1116051",염창동,"241",78675,"3","100"
1,"20210630","1116051",염창동,"241",78695,"10","100"
1,"20210630","1116051",염창동,"241",78696,"11","100"
1,"20210630","1116051",염창동,"241",78697,"15","100"
1,"20210630","1116051",염창동,"241",78698,"16","100"
1,"20210630","1116051",염창동,"241",78699,"15","100"
1,"20210630","1116051",염창동,"241",78700,"20","100"
1,"20210630","1116051",염창동,"241",78701,"22","100"
1,"20210630","1116051",염창동,"241",78702,"24","100"
1,"20210630","1116051",염창동,"241",78703,"26","100"
1,"20210630","1116051",염창동,"241",78704,"27","100"
1,"20210630","1116051",염창동,"241",78705,"20","100"
1,"20210630","1116051",염창동,"241",78706,"14","100"
1,"20210630","1116051",염창동,"241",78707,"13","100"
1,"20210630","1116051",염창동,"241",78708,"15","200"
1,"20210630","1116051",염창동,"241",78709,"17","100"
1,"20210630","1116051",염창동,"241",78710,"15","100"
1,"20210630","1116051",염창동,"241",78711,"9","100"
1,"20210630","1116051",염창동,"241",78712,"3","100"
1,"20210630","1116051",염창동,"241",78716,"14","300"
1,"20210630","1116051",염창동,"241",78717,"13","200"
1,"20210630","1116051",염창동,"241",78718,"17","200"
1,"20210630","1116051",염창동,"241",78719,"24","200"
1,"20210630","1116051",염창동,"241",78739,"15","300"
1,"20210630","1116051",염창동,"241",78740,"11","100"
1,"20210630","1116051",염창동,"241",78741,"10","100"
1,"20210630","1116051",염창동,"241",78742,"13","200"
1,"20210630","1116051",염창동,"241",78743,"15","100"
1,"20210630","1116051",염창동,"241",78744,"14","100"
1,"20210630","1116051",염창동,"241",78745,"18","100"
1,"20210630","1116051",염창동,"241",78746,"19","100"
1,"20210630","1116051",염창동,"241",78747,"17","100"
1,"20210630","1116051",염창동,"241",78748,"20","100"
1,"20210630","1116051",염창동,"241",78749,"27","100"
1,"20210630","1116051",염창동,"241",78750,"22","100"
1,"20210630","1116051",염창동,"241",78751,"18","100"
1,"20210630","1116051",염창동,"241",78752,"16","700"
1,"20210630","1116051",염창동,"241",78753,"17","100"
1,"20210630","1116051",염창동,"241",78754,"19","300"
1,"20210630","1116051",염창동,"241",78755,"16","100"
1,"20210630","1116051",염창동,"241",78756,"10","100"
1,"20210630","1116051",염창동,"241",78757,"3","100"
1,"20210630","1116051",염창동,"241",78777,"16","200"
1,"20210630","1116051",염창동,"241",78778,"17","100"
1,"20210630","1116051",염창동,"241",78779,"18","200"
1,"20210630","1116051",염창동,"241",78780,"16","100"
1,"20210630","1116051",염창동,"241",78781,"13","100"
1,"20210630","1116051",염창동,"241",78782,"12","100"
1,"20210630","1116051",염창동,"241",78783,"14","200"
1,"20210630","1116051",염창동,"241",78784,"13","100"
1,"20210630","1116051",염창동,"241",78785,"11","100"
1,"20210630","1116051",염창동,"241",78786,"14","100"
1,"20210630","1116051",염창동,"241",78787,"18","300"
1,"20210630","1116051",염창동,"241",78788,"15","200"
1,"20210630","1116051",염창동,"241",78789,"18","100"
1,"20210630","1116051",염창동,"241",78790,"26","100"
1,"20210630","1116051",염창동,"241",78791,"27","100"
1,"20210630","1116051",염창동,"241",78792,"20","100"
1,"20210630","1116051",염창동,"241",78793,"15","200"
1,"20210630","1116051",염창동,"241",78794,"14","100"
1,"20210630","1116051",염창동,"241",78795,"16","100"
1,"20210630","1116051",염창동,"241",78796,"18","100"
1,"20210630","1116051",염창동,"241",78797,"15","100"
1,"20210630","1116051",염창동,"241",78798,"10","100"
1,"20210630","1116051",염창동,"241",78799,"3","100"
1,"20210630","1116051",염창동,"241",78813,"14","500"
1,"20210630","1116051",염창동,"241",78814,"16","100"
1,"20210630","1116051",염창동,"241",78815,"19","100"
1,"20210630","1116051",염창동,"241",78816,"23","100"
1,"20210630","1116051",염창동,"241",78817,"25","100"
1,"20210630","1116051",염창동,"241",78818,"26","300"
1,"20210630","1116051",염창동,"241",78819,"23","100"
1,"20210630","1116051",염창동,"241",78820,"20","100"
1,"20210630","1116051",염창동,"241",78821,"18","100"
1,"20210630","1116051",염창동,"241",78822,"16","100"
1,"20210630","1116051",염창동,"241",78823,"15","100"
1,"20210630","1116051",염창동,"241",78824,"15","200"
1,"20210630","1116051",염창동,"241",78825,"17","100"
1,"20210630","1116051",염창동,"241",78826,"20","100"
1,"20210630","1116051",염창동,"241",78827,"19","100"
1,"20210630","1116051",염창동,"241",78828,"16","100"
1,"20210630","1116051",염창동,"241",78829,"13","100"
1,"20210630","1116051",염창동,"241",78830,"14","100"
1,"20210630","1116051",염창동,"241",78831,"19","100"
1,"20210630","1116051",염창동,"241",78832,"26","200"
1,"20210630","1116051",염창동,"241",78833,"19","100"
1,"20210630","1116051",염창동,"241",78834,"13","100"
1,"20210630","1116051",염창동,"241",78835,"11","100"
1,"20210630","1116051",염창동,"241",78836,"10","100"
1,"20210630","1116051",염창동,"241",78837,"13","100"
1,"20210630","1116051",염창동,"241",78838,"17","200"
1,"20210630","1116051",염창동,"241",78839,"16","100"
1,"20210630","1116051",염창동,"241",78840,"15","300"
1,"20210630","1116051",염창동,"241",78841,"10","100"
1,"20210630","1116051",염창동,"241",78842,"3","100"
1,"20210630","1116051",염창동,"241",78851,"11","500"
1,"20210630","1116051",염창동,"241",78852,"13","600"
1,"20210630","1116051",염창동,"241",78853,"16","100"
1,"20210630","1116051",염창동,"241",78854,"21","100"
1,"20210630","1116051",염창동,"241",78855,"25","100"
1,"20210630","1116051",염창동,"241",78856,"28","100"
1,"20210630","1116051",염창동,"241",78857,"30","100"
1,"20210630","1116051",염창동,"241",78858,"29","100"
1,"20210630","1116051",염창동,"241",78859,"22","100"
1,"20210630","1116051",염창동,"241",78860,"21","100"
1,"20210630","1116051",염창동,"241",78861,"19","100"
1,"20210630","1116051",염창동,"241",78862,"18","100"
1,"20210630","1116051",염창동,"241",78863,"16","200"
1,"20210630","1116051",염창동,"241",78864,"18","100"
1,"20210630","1116051",염창동,"241",78865,"19","100"
1,"20210630","1116051",염창동,"241",78866,"20","100"
1,"20210630","1116051",염창동,"241",78867,"21","100"
1,"20210630","1116051",염창동,"241",78868,"20","100"
1,"20210630","1116051",염창동,"241",78869,"17","100"
1,"20210630","1116051",염창동,"241",78870,"15","200"
1,"20210630","1116051",염창동,"241",78871,"23","100"
1,"20210630","1116051",염창동,"241",78872,"31","100"
1,"20210630","1116051",염창동,"241",78873,"32","100"
1,"20210630","1116051",염창동,"241",78874,"24","100"
1,"20210630","1116051",염창동,"241",78875,"13","100"
1,"20210630","1116051",염창동,"241",78876,"11","100"
1,"20210630","1116051",염창동,"241",78877,"14","100"
1,"20210630","1116051",염창동,"241",78878,"16","200"
1,"20210630","1116051",염창동,"241",78879,"15","100"
1,"20210630","1116051",염창동,"241",78880,"14","100"
1,"20210630","1116051",염창동,"241",78881,"10","100"
1,"20210630","1116051",염창동,"241",78882,"3","100"
1,"20210630","1116051",염창동,"241",78896,"14","100"
1,"20210630","1116051",염창동,"241",78897,"18","100"
1,"20210630","1116051",염창동,"241",78898,"23","100"
1,"20210630","1116051",염창동,"241",78899,"27","200"
1,"20210630","1116051",염창동,"241",78900,"25","100"
1,"20210630","1116051",염창동,"241",78901,"23","100"
1,"20210630","1116051",염창동,"241",78902,"20","100"
1,"20210630","1116051",염창동,"241",78903,"18","100"
1,"20210630","1116051",염창동,"241",78904,"19","300"
1,"20210630","1116051",염창동,"241",78905,"18","100"
1,"20210630","1116051",염창동,"241",78906,"17","200"
1,"20210630","1116051",염창동,"241",78907,"20","200"
1,"20210630","1116051",염창동,"241",78908,"19","200"
1,"20210630","1116051",염창동,"241",78909,"22","100"
1,"20210630","1116051",염창동,"241",78910,"21","100"
1,"20210630","1116051",염창동,"241",78911,"18","100"
1,"20210630","1116051",염창동,"241",78912,"17","100"
1,"20210630","1116051",염창동,"241",78913,"16","300"
1,"20210630","1116051",염창동,"241",78914,"17","100"
1,"20210630","1116051",염창동,"241",78915,"25","100"
1,"20210630","1116051",염창동,"241",78916,"36","100"
1,"20210630","1116051",염창동,"241",78917,"40","100"
1,"20210630","1116051",염창동,"241",78918,"30","100"
1,"20210630","1116051",염창동,"241",78919,"18","100"
1,"20210630","1116051",염창동,"241",78920,"15","100"
1,"20210630","1116051",염창동,"241",78921,"14","100"
1,"20210630","1116051",염창동,"241",78922,"12","200"
1,"20210630","1116051",염창동,"241",78923,"14","200"
1,"20210630","1116051",염창동,"241",78924,"9","100"
1,"20210630","1116051",염창동,"241",78925,"3","100"
1,"20210630","1116051",염창동,"241",78941,"10","100"
1,"20210630","1116051",염창동,"241",78942,"9","100"
1,"20210630","1116051",염창동,"241",78943,"22","100"
1,"20210630","1116051",염창동,"241",78944,"25","100"
1,"20210630","1116051",염창동,"241",78945,"24","100"
1,"20210630","1116051",염창동,"241",78946,"21","100"
1,"20210630","1116051",염창동,"241",78947,"19","200"
1,"20210630","1116051",염창동,"241",78948,"17","200"
1,"20210630","1116051",염창동,"241",78949,"20","400"
1,"20210630","1116051",염창동,"241",78950,"19","400"
1,"20210630","1116051",염창동,"241",78951,"18","300"
1,"20210630","1116051",염창동,"241",78952,"23","300"
1,"20210630","1116051",염창동,"241",78953,"19","200"
1,"20210630","1116051",염창동,"241",78954,"18","100"
1,"20210630","1116051",염창동,"241",78955,"17","100"
1,"20210630","1116051",염창동,"241",78956,"16","100"
1,"20210630","1116051",염창동,"241",78957,"17","100"
1,"20210630","1116051",염창동,"241",78958,"25","100"
1,"20210630","1116051",염창동,"241",78959,"37","100"
1,"20210630","1116051",염창동,"241",78960,"39","100"
1,"20210630","1116051",염창동,"241",78961,"29","100"
1,"20210630","1116051",염창동,"241",78962,"19","100"
1,"20210630","1116051",염창동,"241",78963,"15","100"
1,"20210630","1116051",염창동,"241",78964,"13","100"
1,"20210630","1116051",염창동,"241",78965,"11","200"
1,"20210630","1116051",염창동,"241",78966,"10","100"
1,"20210630","1116051",염창동,"241",78967,"12","100"
1,"20210630","1116051",염창동,"241",78968,"14","100"
1,"20210630","1116051",염창동,"241",78969,"9","100"
1,"20210630","1116051",염창동,"241",78970,"2","100"
1,"20210630","1116051",염창동,"241",78982,"9","100"
1,"20210630","1116051",염창동,"241",78983,"7","100"
1,"20210630","1116051",염창동,"241",78984,"8","100"
1,"20210630","1116051",염창동,"241",78985,"9","100"
1,"20210630","1116051",염창동,"241",78986,"12","200"
1,"20210630","1116051",염창동,"241",78987,"19","100"
1,"20210630","1116051",염창동,"241",78988,"18","100"
1,"20210630","1116051",염창동,"241",78989,"16","100"
1,"20210630","1116051",염창동,"241",78990,"14","100"
1,"20210630","1116051",염창동,"241",78991,"15","100"
1,"20210630","1116051",염창동,"241",78992,"17","100"
1,"20210630","1116051",염창동,"241",78993,"16","200"
1,"20210630","1116051",염창동,"241",78994,"17","100"
1,"20210630","1116051",염창동,"241",78995,"19","100"
1,"20210630","1116051",염창동,"241",78996,"21","100"
1,"20210630","1116051",염창동,"241",78997,"20","100"
1,"20210630","1116051",염창동,"241",78998,"18","100"
1,"20210630","1116051",염창동,"241",78999,"17","100"
1,"20210630","1116051",염창동,"241",79000,"21","200"
1,"20210630","1116051",염창동,"241",79001,"25","100"
1,"20210630","1116051",염창동,"241",79002,"17","200"
1,"20210630","1116051",염창동,"241",79003,"19","200"
1,"20210630","1116051",염창동,"241",79004,"18","200"
1,"20210630","1116051",염창동,"241",79005,"19","100"
1,"20210630","1116051",염창동,"241",79006,"25","100"
1,"20210630","1116051",염창동,"241",79007,"36","100"
1,"20210630","1116051",염창동,"241",79008,"39","100"
1,"20210630","1116051",염창동,"241",79009,"28","100"
1,"20210630","1116051",염창동,"241",79010,"17","100"
1,"20210630","1116051",염창동,"241",79011,"12","200"
1,"20210630","1116051",염창동,"241",79012,"10","100"
1,"20210630","1116051",염창동,"241",79013,"7","100"
1,"20210630","1116051",염창동,"241",79014,"8","100"
1,"20210630","1116051",염창동,"241",79015,"12","100"
1,"20210630","1116051",염창동,"241",79016,"13","100"
1,"20210630","1116051",염창동,"241",79017,"8","100"
1,"20210630","1116051",염창동,"241",79018,"2","100"
1,"20210630","1116051",염창동,"241",79035,"7","100"
1,"20210630","1116051",염창동,"241",79036,"6","200"
1,"20210630","1116051",염창동,"241",79037,"7","200"
1,"20210630","1116051",염창동,"241",79038,"10","100"
1,"20210630","1116051",염창동,"241",79039,"7","200"
1,"20210630","1116051",염창동,"241",79040,"9","100"
1,"20210630","1116051",염창동,"241",79041,"12","100"
1,"20210630","1116051",염창동,"241",79042,"13","200"
1,"20210630","1116051",염창동,"241",79043,"12","100"
1,"20210630","1116051",염창동,"241",79044,"13","100"
1,"20210630","1116051",염창동,"241",79045,"23","100"
1,"20210630","1116051",염창동,"241",79046,"18","100"
1,"20210630","1116051",염창동,"241",79047,"12","100"
1,"20210630","1116051",염창동,"241",79048,"13","100"
1,"20210630","1116051",염창동,"241",79049,"17","100"
1,"20210630","1116051",염창동,"241",79050,"20","100"
1,"20210630","1116051",염창동,"241",79051,"21","400"
1,"20210630","1116051",염창동,"241",79052,"30","100"
1,"20210630","1116051",염창동,"241",79053,"41","100"
1,"20210630","1116051",염창동,"241",79054,"39","100"
1,"20210630","1116051",염창동,"241",79055,"26","100"
1,"20210630","1116051",염창동,"241",79056,"15","100"
1,"20210630","1116051",염창동,"241",79057,"9","100"
1,"20210630","1116051",염창동,"241",79058,"9","100"
1,"20210630","1116051",염창동,"241",79059,"8","100"
1,"20210630","1116051",염창동,"241",79060,"2","100"
1,"20210630","1116051",염창동,"241",79064,"17","700"
1,"20210630","1116051",염창동,"241",79071,"15","400"
1,"20210630","1116051",염창동,"241",79072,"14","200"
1,"20210630","1116051",염창동,"241",79073,"13","400"
1,"20210630","1116051",염창동,"241",79074,"13","200"
1,"20210630","1116051",염창동,"241",79075,"12","1100"
1,"20210630","1116051",염창동,"241",79092,"6","100"
1,"20210630","1116051",염창동,"241",79093,"5","800"
1,"20210630","1116051",염창동,"241",79094,"6","200"
1,"20210630","1116051",염창동,"241",79095,"11","100"
1,"20210630","1116051",염창동,"241",79096,"12","100"
1,"20210630","1116051",염창동,"241",79097,"11","200"
