건물용도코드,읍면동코드,지상층수,고시일자,도로구간시군구코드,도로명코드,시군구코드,지하층수
2003,101,6,2012-08-22,11500,4145419,11500,0
2003,101,6,2012-08-22,11500,4145419,11500,0
2003,101,6,2013-11-27,11500,4145419,11500,0
4999,101,4,2011-07-29,11500,4145419,11500,1
4999,101,8,2011-07-29,11500,4145419,11500,0
4999,101,8,2011-07-29,11500,4145419,11500,0
1001,101,4,2011-07-29,11500,4145426,11500,1
2001,101,0,2011-07-29,11500,4145426,11500,2
2004,101,0,2011-07-29,11500,4145426,11500,2
2001,101,0,2011-07-29,11500,4145426,11500,2
2001,101,0,2011-07-29,11500,4145426,11500,2
2001,101,0,2011-07-29,11500,4145426,11500,2
2001,101,0,2011-07-29,11500,4145426,11500,2
2006,101,0,2011-07-29,11500,4145426,11500,2
1003,101,2,2011-07-29,11500,4145426,11500,1
2001,101,2,2011-07-29,11500,4145426,11500,1
2004,101,0,2011-07-29,11500,4145426,11500,0
2003,103,2,2011-07-29,11500,4145433,11500,1
1000,103,2,2011-07-29,11500,4145433,11500,1
1000,103,1,2011-07-29,11500,4145433,11500,1
2003,103,5,2011-07-29,11500,4145433,11500,0
4999,103,5,2011-07-29,11500,4145434,11500,1
4001,103,1,2011-07-29,11500,4145434,11500,1
4999,103,1,2011-07-29,11500,4145434,11500,1
2001,103,10,2011-07-29,11500,4145434,11500,0
4999,103,4,2011-07-29,11500,4145434,11500,1
1001,103,3,2011-07-29,11500,4145434,11500,1
2003,103,5,2012-08-22,11500,4145434,11500,0
3999,103,3,2011-07-29,11500,4145434,11500,1
4999,103,4,2011-07-29,11500,4145434,11500,0
1003,106,2,2011-07-29,11500,4145436,11500,1
2002,106,5,2011-07-29,11500,4145436,11500,0
1000,106,2,2011-07-29,11500,4145436,11500,1
2002,106,5,2011-07-29,11500,4145436,11500,0
1000,106,2,2011-07-29,11500,4145436,11500,0
2002,106,4,2011-07-29,11500,4145436,11500,1
2003,106,6,2012-05-09,11500,4145436,11500,0
2002,106,0,2011-07-29,11500,4145436,11500,0
1003,106,2,2011-07-29,11500,4145436,11500,1
10204,106,5,2011-07-29,11500,4145436,11500,1
2001,106,1,2011-07-29,11500,4145436,11500,0
2004,106,1,2011-07-29,11500,4145436,11500,0
1003,106,2,2011-07-29,11500,4145439,11500,1
1003,106,2,2011-07-29,11500,4145439,11500,1
1000,106,2,2011-07-29,11500,4145439,11500,1
1003,106,2,2011-07-29,11500,4145439,11500,1
1003,106,2,2011-07-29,11500,4145439,11500,1
4201,106,3,2011-07-29,11500,4145439,11500,1
2002,106,3,2011-07-29,11500,4145439,11500,1
2001,106,11,2011-07-29,11500,4145439,11500,1
1003,106,2,2011-07-29,11500,4145439,11500,1
2002,106,2,2011-07-29,11500,4145439,11500,1
2002,106,4,2011-07-29,11500,4145439,11500,1
2002,106,4,2011-07-29,11500,4145439,11500,1
2001,106,11,2011-07-29,11500,4145439,11500,1
2001,106,10,2011-07-29,11500,4145439,11500,1
4999,103,4,2011-07-29,11500,4145447,11500,1
1001,103,5,2011-07-29,11500,4145447,11500,1
4999,103,5,2011-07-29,11500,4145447,11500,1
2001,103,6,2011-07-29,11500,4145447,11500,0
4201,103,4,2011-07-29,11500,4145447,11500,1
2002,103,0,2011-07-29,11500,4145447,11500,0
1003,103,3,2011-07-29,11500,4145447,11500,1
2002,103,4,2011-07-29,11500,4145447,11500,1
2002,103,2,2011-07-29,11500,4145447,11500,1
2003,103,5,2011-07-29,11500,4145447,11500,0
1001,103,2,2011-07-29,11500,4145447,11500,1
1001,103,2,2011-07-29,11500,4145447,11500,1
2002,103,1,2011-07-29,11500,4145447,11500,1
2002,103,5,2011-07-29,11500,4145456,11500,0
2003,103,4,2013-05-01,11500,4145456,11500,0
2002,103,5,2011-07-29,11500,4145456,11500,0
2003,103,5,2011-07-29,11500,4145456,11500,0
2003,103,2,2011-07-29,11500,4145456,11500,1
1001,103,2,2011-07-29,11500,4145456,11500,1
1001,103,2,2011-07-29,11500,4145456,11500,1
2002,103,5,2011-07-29,11500,4145456,11500,0
1003,103,2,2011-07-29,11500,4145456,11500,1
2002,103,5,2011-07-29,11500,4145456,11500,0
2003,103,5,2011-07-29,11500,4145456,11500,0
2002,103,4,2011-07-29,11500,4145456,11500,0
2002,103,5,2011-07-29,11500,4145456,11500,0
4999,103,4,2011-07-29,11500,4145456,11500,0
4010,103,4,2011-07-29,11500,4145456,11500,0
2003,103,5,2011-07-29,11500,4145456,11500,0
2002,103,4,2011-07-29,11500,4145462,11500,1
1001,103,2,2011-07-29,11500,4145465,11500,1
1001,103,2,2011-07-29,11500,4145465,11500,1
1003,103,3,2011-07-29,11500,4145465,11500,1
2002,103,4,2011-07-29,11500,4145465,11500,1
2003,103,5,2011-07-29,11500,4145465,11500,0
1003,103,1,2011-07-29,11500,4145465,11500,1
2003,103,5,2011-07-29,11500,4145465,11500,0
2003,103,4,2011-12-07,11500,4145465,11500,1
2002,103,4,2011-07-29,11500,4145465,11500,1
2003,103,4,2011-07-29,11500,4145465,11500,1
2003,103,5,2011-07-29,11500,4145467,11500,0
2002,103,4,2011-07-29,11500,4145467,11500,1
1000,103,2,2011-07-29,11500,4145467,11500,1
2003,103,5,2011-07-29,11500,4145467,11500,0
2003,103,4,2011-07-29,11500,4145467,11500,1
2002,103,2,2011-07-29,11500,4145467,11500,1
2002,103,4,2011-07-29,11500,4145467,11500,1
2002,103,2,2011-07-29,11500,4145467,11500,1
1000,103,3,2011-07-29,11500,4145467,11500,1
1001,103,2,2011-07-29,11500,4145468,11500,1
2002,103,4,2011-07-29,11500,4145468,11500,1
1001,103,2,2011-07-29,11500,4145468,11500,1
1001,103,2,2011-07-29,11500,4145469,11500,1
2002,103,4,2011-07-29,11500,4145469,11500,1
1001,103,2,2011-07-29,11500,4145469,11500,1
2002,103,4,2011-07-29,11500,4145469,11500,1
1001,103,2,2011-07-29,11500,4145469,11500,1
2002,103,4,2011-07-29,11500,4145469,11500,1
2002,103,4,2011-07-29,11500,4145469,11500,1
1003,103,2,2011-07-29,11500,4145469,11500,1
1003,103,3,2011-07-29,11500,4145469,11500,1
2002,103,4,2011-07-29,11500,4145469,11500,1
2003,103,2,2011-07-29,11500,4145469,11500,1
1001,103,2,2011-07-29,11500,4145469,11500,1
2002,103,4,2011-07-29,11500,4145479,11500,1
2002,103,4,2011-07-29,11500,4145479,11500,1
2003,103,5,2011-11-23,11500,4145479,11500,0
1003,103,2,2011-07-29,11500,4145479,11500,1
1003,103,3,2011-07-29,11500,4145479,11500,0
1003,103,2,2011-07-29,11500,4145479,11500,1
1003,109,2,2011-07-29,11500,4145480,11500,1
1000,109,2,2011-07-29,11500,4145480,11500,1
1003,109,3,2011-07-29,11500,4145480,11500,1
1003,109,2,2011-07-29,11500,4145480,11500,1
1003,109,2,2011-07-29,11500,4145480,11500,1
1000,109,1,2011-07-29,11500,4145485,11500,1
1001,109,2,2011-07-29,11500,4145485,11500,0
1001,109,1,2011-07-29,11500,4145485,11500,1
1001,109,1,2011-07-29,11500,4145485,11500,0
1001,109,2,2011-07-29,11500,4145485,11500,1
1001,109,1,2011-07-29,11500,4145485,11500,0
1001,109,1,2011-07-29,11500,4145485,11500,0
6203,103,2,2011-07-29,11500,4145320,11500,1
4201,103,4,2011-07-29,11500,4145320,11500,1
3015,103,3,2011-07-29,11500,4145320,11500,1
3999,103,3,2011-07-29,11500,4145320,11500,1
1001,108,1,2011-07-29,11500,4145321,11500,1
1001,108,1,2011-07-29,11500,4145321,11500,1
1003,108,2,2011-07-29,11500,4145321,11500,1
2003,108,2,2011-07-29,11500,4145321,11500,1
1003,108,2,2011-07-29,11500,4145321,11500,1
2003,108,2,2011-07-29,11500,4145321,11500,1
2003,108,2,2011-07-29,11500,4145321,11500,1
2003,108,2,2011-07-29,11500,4145321,11500,1
2003,108,2,2011-07-29,11500,4145321,11500,1
2003,108,2,2011-07-29,11500,4145321,11500,1
2003,108,2,2011-07-29,11500,4145321,11500,1
2003,108,2,2011-07-29,11500,4145321,11500,1
2003,108,2,2011-07-29,11500,4145321,11500,1
1003,108,2,2011-07-29,11500,4145326,11500,1
1000,109,3,2011-07-29,11500,4145326,11500,1
1000,109,2,2011-07-29,11500,4145326,11500,1
1003,109,2,2011-07-29,11500,4145326,11500,1
1000,109,3,2011-07-29,11500,4145326,11500,1
1000,109,2,2011-07-29,11500,4145326,11500,1
1003,109,3,2011-07-29,11500,4145326,11500,1
1000,109,1,2011-07-29,11500,4145326,11500,0
1001,109,1,2011-07-29,11500,4145326,11500,0
1000,109,1,2011-07-29,11500,4145326,11500,0
2002,109,5,2011-07-29,11500,4145326,11500,0
1000,109,1,2011-07-29,11500,4145326,11500,0
1000,109,1,2011-07-29,11500,4145326,11500,0
1000,109,1,2011-07-29,11500,4145326,11500,0
1003,109,2,2011-07-29,11500,4145326,11500,1
2003,109,2,2011-07-29,11500,4145326,11500,1
1003,109,3,2011-07-29,11500,4145326,11500,1
2001,109,15,2011-07-29,11500,4145334,11500,1
2001,109,15,2011-07-29,11500,4145334,11500,1
2001,109,3,2011-07-29,11500,4145334,11500,1
2001,109,3,2011-07-29,11500,4145334,11500,1
8300,109,2,2011-07-29,11500,4145334,11500,0
1000,109,1,2011-07-29,11500,4145334,11500,0
1000,109,2,2011-07-29,11500,4145334,11500,1
1000,109,2,2011-07-29,11500,4145334,11500,1
1000,109,2,2011-07-29,11500,4145334,11500,1
1000,109,2,2011-07-29,11500,4145334,11500,1
2002,109,4,2011-07-29,11500,4145334,11500,1
1000,109,2,2011-07-29,11500,4145334,11500,0
1000,109,1,2011-07-29,11500,4145334,11500,0
1000,109,4,2011-07-29,11500,4145334,11500,1
8101,109,4,2011-07-29,11500,4145341,11500,1
8101,109,4,2011-07-29,11500,4145341,11500,1
2004,109,2,2011-07-29,11500,4145341,11500,1
2001,109,2,2011-07-29,11500,4145341,11500,1
2001,109,2,2011-07-29,11500,4145341,11500,1
2001,109,2,2011-07-29,11500,4145341,11500,1
2001,109,2,2011-07-29,11500,4145341,11500,1
2001,109,2,2011-07-29,11500,4145341,11500,1
2001,109,15,2011-07-29,11500,4145342,11500,1
2001,109,15,2011-07-29,11500,4145342,11500,1
2003,108,5,2011-07-29,11500,4145350,11500,0
2002,108,5,2011-07-29,11500,4145350,11500,0
2002,108,5,2011-07-29,11500,4145350,11500,0
1003,108,2,2011-07-29,11500,4145350,11500,1
1003,108,2,2011-07-29,11500,4145350,11500,1
1003,108,2,2011-07-29,11500,4145350,11500,1
2003,108,5,2012-08-29,11500,4145350,11500,0
1003,108,4,2011-07-29,11500,4145351,11500,0
1003,108,2,2011-07-29,11500,4145351,11500,1
1003,108,4,2011-07-29,11500,4145358,11500,1
1003,108,5,2011-07-29,11500,4145358,11500,0
1003,108,4,2011-07-29,11500,4145358,11500,0
1003,108,4,2011-07-29,11500,4145358,11500,0
1003,108,4,2011-07-29,11500,4145358,11500,0
1003,108,5,2011-07-29,11500,4145358,11500,0
3001,108,5,2011-07-29,11500,4145358,11500,0
1003,108,4,2011-07-29,11500,4145358,11500,0
1003,108,5,2011-07-29,11500,4145358,11500,0
1003,108,4,2011-07-29,11500,4145358,11500,0
1003,108,3,2011-07-29,11500,4145358,11500,1
1003,108,5,2011-07-29,11500,4145358,11500,0
1003,108,5,2011-07-29,11500,4145358,11500,0
1003,108,4,2011-07-29,11500,4145358,11500,0
1003,108,5,2011-07-29,11500,4145358,11500,0
1003,108,3,2011-07-29,11500,4145363,11500,0
1003,108,3,2011-07-29,11500,4145363,11500,1
4402,108,4,2011-07-29,11500,4145363,11500,0
1003,108,3,2011-07-29,11500,4145363,11500,1
4203,108,4,2011-07-29,11500,4145363,11500,1
4201,109,4,2011-07-29,11500,4145364,11500,1
1000,109,2,2011-07-29,11500,4145364,11500,1
1000,109,2,2011-07-29,11500,4145364,11500,1
1000,109,4,2011-07-29,11500,4145364,11500,0
1000,109,1,2011-07-29,11500,4145364,11500,1
1000,109,2,2011-07-29,11500,4145364,11500,1
1000,109,2,2011-07-29,11500,4145364,11500,1
2003,109,4,2011-07-29,11500,4145364,11500,1
1003,109,3,2011-07-29,11500,4145364,11500,1
1003,109,2,2011-07-29,11500,4145364,11500,1
1000,109,2,2011-07-29,11500,4145364,11500,1
3001,109,2,2011-07-29,11500,4145369,11500,1
1000,109,2,2011-07-29,11500,4145369,11500,1
1000,109,2,2011-07-29,11500,4145369,11500,1
1001,109,3,2011-07-29,11500,4145369,11500,0
3001,109,3,2011-07-29,11500,4145369,11500,1
3001,109,2,2011-07-29,11500,4145369,11500,1
1000,109,1,2011-07-29,11500,4145369,11500,0
1000,109,1,2011-07-29,11500,4145369,11500,0
1000,109,1,2011-07-29,11500,4145369,11500,0
1000,109,1,2011-07-29,11500,4145369,11500,0
1000,109,0,2011-07-29,11500,4145369,11500,0
3001,109,3,2011-07-29,11500,4145369,11500,1
4201,109,3,2011-07-29,11500,4145369,11500,1
3001,109,3,2011-07-29,11500,4145369,11500,1
3001,109,1,2011-07-29,11500,4145369,11500,1
3001,109,2,2011-07-29,11500,4145369,11500,1
3001,109,1,2011-07-29,11500,4145369,11500,1
1003,108,2,2011-07-29,11500,4145377,11500,1
2003,108,5,2011-07-29,11500,4145377,11500,0
1003,108,1,2011-07-29,11500,4145377,11500,1
1003,108,1,2011-07-29,11500,4145377,11500,1
4402,108,2,2011-07-29,11500,4145378,11500,1
1003,108,2,2011-07-29,11500,4145378,11500,1
1003,108,2,2011-07-29,11500,4145378,11500,1
1003,108,3,2011-07-29,11500,4145378,11500,1
2002,108,5,2011-07-29,11500,4145378,11500,0
2002,108,4,2011-07-29,11500,4145378,11500,0
1000,108,2,2011-07-29,11500,4145378,11500,1
1003,108,2,2011-07-29,11500,4145378,11500,1
1000,108,2,2011-07-29,11500,4145378,11500,1
1002,108,3,2011-07-29,11500,4145378,11500,1
13100,109,2,2011-07-29,11500,4145385,11500,3
10204,109,6,2011-07-29,11500,4145385,11500,3
13100,109,3,2011-07-29,11500,4145385,11500,3
3001,109,5,2011-07-29,11500,4145385,11500,1
10204,109,6,2011-07-29,11500,4145385,11500,1
4010,109,5,2011-07-29,11500,4145385,11500,1
4201,109,3,2011-07-29,11500,4145385,11500,1
3001,109,4,2011-07-29,11500,4145385,11500,1
2002,109,4,2011-07-29,11500,4145385,11500,1
2002,109,4,2011-07-29,11500,4145385,11500,1
2001,109,1,2011-07-29,11500,4145392,11500,0
2001,109,0,2011-07-29,11500,4145392,11500,0
2001,109,1,2011-07-29,11500,4145392,11500,0
8003,109,3,2011-07-29,11500,4145392,11500,1
3001,109,1,2011-07-29,11500,4145393,11500,0
14001,109,1,2011-07-29,11500,4145393,11500,0
2002,109,5,2011-07-29,11500,4145393,11500,0
2002,109,5,2011-07-29,11500,4145393,11500,0
1000,109,1,2011-07-29,11500,4145393,11500,1
2002,109,4,2011-07-29,11500,4145393,11500,1
2002,109,4,2011-07-29,11500,4145393,11500,1
2002,109,4,2011-07-29,11500,4145393,11500,1
2002,109,4,2011-07-29,11500,4145393,11500,1
2002,109,4,2011-07-29,11500,4145393,11500,1
6308,109,1,2011-07-29,11500,4145400,11500,0
6308,109,1,2011-07-29,11500,4145400,11500,0
3001,109,5,2011-07-29,11500,4145400,11500,1
4201,109,6,2011-07-29,11500,4145400,11500,1
4402,109,2,2011-07-29,11500,4145400,11500,1
4201,109,4,2011-07-29,11500,4145400,11500,1
16006,109,4,2011-07-29,11500,4145400,11500,1
3001,109,5,2011-07-29,11500,4145400,11500,1
4999,109,4,2011-07-29,11500,4145400,11500,1
2001,109,15,2011-07-29,11500,4145400,11500,2
2001,109,15,2011-07-29,11500,4145400,11500,2
2004,109,3,2011-07-29,11500,4145400,11500,0
2001,109,15,2011-07-29,11500,4145400,11500,2
2002,109,4,2011-07-29,11500,4145405,11500,1
2002,109,5,2011-07-29,11500,4145405,11500,0
2002,109,3,2011-07-29,11500,4145405,11500,1
2002,109,5,2011-07-29,11500,4145405,11500,0
2002,109,2,2011-07-29,11500,4145405,11500,1
2002,109,3,2011-07-29,11500,4145405,11500,1
2002,109,5,2011-07-29,11500,4145405,11500,0
2002,109,5,2011-07-29,11500,4145405,11500,0
2002,109,2,2011-07-29,11500,4145405,11500,1
2002,109,2,2011-07-29,11500,4145405,11500,1
2002,109,4,2011-07-29,11500,4145405,11500,1
2003,104,6,2013-11-13,11500,4145406,11500,1
4006,104,1,2015-04-08,11500,4145406,11500,0
4006,104,1,2015-04-08,11500,4145406,11500,0
4402,104,1,2011-07-29,11500,4145406,11500,0
4402,104,0,2011-07-29,11500,4145406,11500,0
2001,104,21,2013-09-11,11500,4145412,11500,0
2001,104,21,2013-09-11,11500,4145412,11500,0
2001,104,21,2013-09-11,11500,4145412,11500,0
2001,104,22,2013-09-11,11500,4145412,11500,0
8102,104,4,2011-07-29,11500,4145412,11500,1
8102,104,4,2011-07-29,11500,4145412,11500,1
8102,104,4,2011-07-29,11500,4145412,11500,1
8102,104,4,2011-07-29,11500,4145412,11500,1
8102,104,4,2011-07-29,11500,4145412,11500,1
8102,104,4,2011-07-29,11500,4145412,11500,1
3001,104,8,2011-07-29,11500,4145413,11500,2
10204,104,7,2011-07-29,11500,4145413,11500,2
3001,104,15,2011-07-29,11500,4145413,11500,4
3001,104,6,2011-07-29,11500,4145413,11500,1
3001,104,15,2011-07-29,11500,4145413,11500,4
4201,104,4,2011-07-29,11500,4145413,11500,0
16006,101,2,2011-07-29,11500,4145419,11500,1
16006,101,2,2011-07-29,11500,4145419,11500,1
16006,101,2,2011-07-29,11500,4145419,11500,1
16006,101,2,2011-07-29,11500,4145419,11500,1
13000,101,2,2011-07-29,11500,4145419,11500,0
13000,101,2,2011-07-29,11500,4145419,11500,0
13000,101,2,2011-07-29,11500,4145419,11500,0
13000,101,2,2011-07-29,11500,4145419,11500,0
10204,101,7,2011-07-29,11500,4145419,11500,0
2001,101,15,2011-07-29,11500,4145419,11500,0
2001,101,15,2011-07-29,11500,4145419,11500,0
2001,101,15,2011-07-29,11500,4145419,11500,0
2001,101,15,2011-07-29,11500,4145419,11500,0
2002,101,15,2011-07-29,11500,4145419,11500,1
2006,101,2,2011-07-29,11500,4145426,11500,1
2006,101,2,2011-07-29,11500,4145426,11500,1
2001,101,2,2011-07-29,11500,4145426,11500,1
2001,101,2,2011-07-29,11500,4145426,11500,1
4299,101,4,2011-07-29,11500,4145426,11500,2
4201,101,2,2011-07-29,11500,4145426,11500,1
9004,101,4,2011-07-29,11500,4145427,11500,1
1003,101,3,2011-07-29,11500,4145427,11500,1
2001,101,0,2011-07-29,11500,4145427,11500,0
2001,101,9,2011-07-29,11500,4145427,11500,2
4999,103,4,2011-07-29,11500,4145434,11500,1
2003,103,5,2011-12-14,11500,4145434,11500,0
2003,103,5,2011-12-14,11500,4145434,11500,0
2003,103,5,2012-01-18,11500,4145434,11500,0
2002,103,1,2011-07-29,11500,4145434,11500,0
2003,103,5,2011-11-16,11500,4145434,11500,0
1000,103,0,2011-07-29,11500,4145434,11500,0
2002,103,3,2011-07-29,11500,4145434,11500,0
1001,103,2,2011-07-29,11500,4145434,11500,1
4001,103,4,2011-11-16,11500,4145434,11500,0
2001,103,12,2011-07-29,11500,4145434,11500,1
4010,103,6,2011-07-29,11500,4145434,11500,2
1003,106,3,2011-07-29,11500,4145439,11500,1
1003,106,2,2011-07-29,11500,4145439,11500,1
2003,106,5,2011-07-29,11500,4145439,11500,0
4999,106,2,2011-07-29,11500,4145439,11500,1
2003,106,5,2011-07-29,11500,4145439,11500,0
2001,106,7,2011-07-29,11500,4145439,11500,1
2002,106,4,2011-07-29,11500,4145439,11500,1
2002,106,4,2011-07-29,11500,4145439,11500,0
2001,106,9,2011-07-29,11500,4145439,11500,1
1003,106,3,2011-07-29,11500,4145439,11500,1
2001,106,9,2011-07-29,11500,4145439,11500,1
2002,106,4,2011-07-29,11500,4145439,11500,1
2001,106,6,2011-07-29,11500,4145439,11500,1
2002,106,5,2011-07-29,11500,4145439,11500,0
1001,103,2,2011-07-29,11500,4145447,11500,1
2002,103,4,2011-07-29,11500,4145447,11500,0
2003,103,5,2011-07-29,11500,4145447,11500,0
1001,103,1,2011-07-29,11500,4145447,11500,1
2002,103,1,2011-07-29,11500,4145447,11500,0
1001,103,2,2011-07-29,11500,4145447,11500,1
1000,103,2,2011-07-29,11500,4145447,11500,1
3001,103,3,2011-07-29,11500,4145447,11500,1
1003,103,3,2011-07-29,11500,4145448,11500,0
1003,103,3,2011-07-29,11500,4145448,11500,0
2002,103,5,2011-07-29,11500,4145448,11500,0
2002,103,5,2011-07-29,11500,4145456,11500,0
2002,103,5,2011-07-29,11500,4145456,11500,0
2002,103,5,2011-07-29,11500,4145456,11500,0
2003,103,5,2012-05-09,11500,4145456,11500,0
2003,103,5,2012-09-26,11500,4145456,11500,0
8300,103,2,2011-07-29,11500,4145456,11500,0
1001,103,4,2011-07-29,11500,4145456,11500,0
2003,103,5,2011-07-29,11500,4145456,11500,0
8300,103,4,2011-07-29,11500,4145456,11500,2
1001,103,2,2011-07-29,11500,4145456,11500,1
2002,103,4,2011-07-29,11500,4145456,11500,1
2001,103,7,2011-07-29,11500,4145457,11500,1
8300,103,3,2011-12-07,11500,4145457,11500,1
2002,103,4,2011-07-29,11500,4145462,11500,1
2002,103,4,2011-07-29,11500,4145462,11500,1
2002,103,4,2011-07-29,11500,4145462,11500,1
1003,103,3,2011-07-29,11500,4145462,11500,0
2002,103,4,2011-07-29,11500,4145462,11500,1
2002,103,5,2011-07-29,11500,4145462,11500,0
2003,103,5,2011-07-29,11500,4145462,11500,0
2002,103,4,2011-07-29,11500,4145462,11500,1
2003,103,5,2011-07-29,11500,4145462,11500,0
2002,103,4,2011-07-29,11500,4145462,11500,1
1001,103,2,2011-07-29,11500,4145465,11500,1
2003,103,0,2011-07-29,11500,4145469,11500,0
1000,103,1,2011-07-29,11500,4145470,11500,1
1003,103,2,2011-07-29,11500,4145470,11500,1
1001,103,2,2011-07-29,11500,4145470,11500,1
2002,103,4,2011-07-29,11500,4145470,11500,1
1001,103,4,2011-07-29,11500,4145470,11500,1
2002,103,3,2011-07-29,11500,4145470,11500,1
2002,103,4,2011-07-29,11500,4145470,11500,2
1001,103,1,2011-07-29,11500,4145470,11500,1
1000,103,3,2011-07-29,11500,4145470,11500,1
1001,103,2,2011-07-29,11500,4145470,11500,1
1001,110,1,2011-07-29,11500,4145091,11500,1
3001,110,2,2011-07-29,11500,4145091,11500,0
1001,110,1,2011-07-29,11500,4145091,11500,1
1001,110,1,2011-07-29,11500,4145091,11500,1
1001,110,1,2011-07-29,11500,4145091,11500,1
1001,110,1,2011-07-29,11500,4145091,11500,1
1001,110,1,2011-07-29,11500,4145091,11500,1
1001,110,1,2011-07-29,11500,4145091,11500,1
1001,110,1,2011-07-29,11500,4145091,11500,1
1001,110,1,2011-07-29,11500,4145091,11500,1
1001,110,1,2011-07-29,11500,4145091,11500,1
1000,110,2,2011-07-29,11500,4145091,11500,1
1001,110,1,2011-07-29,11500,4145091,11500,1
1001,110,1,2011-07-29,11500,4145091,11500,1
1001,110,2,2011-07-29,11500,4145091,11500,0
1001,110,1,2011-07-29,11500,4145091,11500,1
1001,110,1,2011-07-29,11500,4145092,11500,1
1000,109,3,2011-07-29,11500,4145098,11500,1
1000,109,2,2011-07-29,11500,4145098,11500,1
1000,109,2,2011-07-29,11500,4145098,11500,0
4999,109,5,2011-07-29,11500,4145098,11500,1
1000,109,2,2011-07-29,11500,4145098,11500,1
1000,109,1,2011-07-29,11500,4145098,11500,1
3001,109,1,2011-07-29,11500,4145098,11500,1
8201,109,3,2011-07-29,11500,4145098,11500,1
4201,109,4,2011-07-29,11500,4145098,11500,1
7107,109,2,2011-07-29,11500,4145098,11500,1
5301,109,2,2011-07-29,11500,4145098,11500,0
5301,109,2,2011-07-29,11500,4145098,11500,0
5301,109,2,2011-07-29,11500,4145098,11500,0
5301,109,1,2011-07-29,11500,4145098,11500,0
5301,109,2,2011-07-29,11500,4145098,11500,0
1003,109,1,2014-01-15,11500,4145105,11500,0
1000,109,1,2011-07-29,11500,4145105,11500,0
3001,109,1,2011-07-29,11500,4145105,11500,0
1000,109,1,2011-07-29,11500,4145105,11500,0
1000,109,1,2011-07-29,11500,4145105,11500,0
4402,109,1,2011-07-29,11500,4145105,11500,0
1003,109,3,2011-07-29,11500,4145105,11500,1
1001,109,0,2014-08-13,11500,4145105,11500,0
1000,109,0,2011-07-29,11500,4145105,11500,0
1000,109,2,2011-07-29,11500,4145105,11500,0
1003,103,4,2011-07-29,11500,4145118,11500,1
2002,103,3,2011-07-29,11500,4145118,11500,1
1000,103,4,2011-07-29,11500,4145118,11500,0
1000,103,2,2011-07-29,11500,4145118,11500,1
2002,103,4,2011-07-29,11500,4145118,11500,1
1002,103,3,2011-11-23,11500,4145118,11500,1
1000,103,1,2011-07-29,11500,4145118,11500,1
2003,103,6,2014-07-23,11500,4145118,11500,0
1003,103,2,2011-07-29,11500,4145118,11500,1
2002,103,5,2011-07-29,11500,4145118,11500,1
2002,103,4,2011-07-29,11500,4145118,11500,1
