origin_id,destination_id,entry_cost,network_cost,exit_cost,total_cost
4,2752,104.5073269,1394.5386345,35.9616606,1535.0076219
4,2778,104.5073269,3418.0204860,25.7490175,3548.2768303
4,2903,104.5073269,4154.3145473,15.2794631,4274.1013372
4,2913,104.5073269,4154.3145473,15.2794631,4274.1013372
4,2924,104.5073269,5088.7516047,18.0188528,5211.2777844
4,2929,104.5073269,3711.0671533,28.1100162,3843.6844964
4,3043,104.5073269,3711.0671533,28.1100162,3843.6844964
4,3063,104.5073269,3711.0671533,28.1100162,3843.6844964
4,3085,104.5073269,3895.2435577,27.9975228,4027.7484074
4,3086,104.5073269,3825.6709234,25.6066521,3955.7849024
4,3089,104.5073269,3796.1849618,15.6475700,3916.3398586
4,3140,104.5073269,1723.0878953,21.9431888,1849.5384110
4,3222,104.5073269,1723.0878953,21.9431888,1849.5384110
4,3249,104.5073269,3959.7769569,19.3936500,4083.6779337
4,3279,104.5073269,3486.1361001,16.7945956,3607.4380226
4,3285,104.5073269,3433.6573198,13.3390208,3551.5036674
4,3434,104.5073269,3858.5750099,8.3844132,3971.4667499
4,3435,104.5073269,3803.6678512,19.9654945,3928.1406726
4,3459,104.5073269,5734.2278176,11.9246429,5850.6597874
4,3473,104.5073269,3314.1548528,8.3407170,3427.0028966
4,3474,104.5073269,3312.1810621,15.1626089,3431.8509978
4,3476,104.5073269,3303.0708776,12.9528944,3420.5310989
