origin_id,destination_id,entry_cost,network_cost,exit_cost,total_cost
76,18609,15.8765768,7041.8545549,14.0589105,7071.7900421
76,19063,15.8765768,769.8780304,10.9308632,796.6854704
76,19099,15.8765768,1716.9193895,4.6485910,1737.4445573
76,19199,15.8765768,2731.7148104,11.9164681,2759.5078553
76,19200,15.8765768,2760.7000077,8.4760434,2785.0526279
76,19593,15.8765768,4117.1244022,9.8247235,4142.8257025
76,19658,15.8765768,6991.1391887,8.8434324,7015.8591978
76,20110,15.8765768,250.0047795,8.7001734,274.5815297
76,21418,15.8765768,1793.3482873,10.5976503,1819.8225144
76,21906,15.8765768,8348.5489279,7.9656246,8372.3911293
76,22045,15.8765768,2093.4423205,10.0819197,2119.4008170
76,22383,15.8765768,2909.7710395,9.8670523,2935.5146686
76,22384,15.8765768,2925.6478400,13.4383139,2954.9627307
76,22400,15.8765768,4048.9562838,8.9577806,4073.7906411
76,22550,15.8765768,4058.2547046,32.7896227,4106.9209040
76,22762,15.8765768,2245.6354904,11.7280665,2273.2401337
76,23081,15.8765768,3101.2226311,16.4474952,3133.5467030
76,23583,15.8765768,2764.3573826,7.1762558,2787.4102152
76,23881,15.8765768,5422.3238599,16.4841424,5454.6845790
76,23947,15.8765768,2526.8946505,11.0565373,2553.8277645
76,23980,15.8765768,5372.9019859,12.8563814,5401.6349441
76,24187,15.8765768,3200.5487538,7.7324415,3224.1577721
76,24203,15.8765768,4086.2854485,20.8450183,4123.0070435
76,24237,15.8765768,2692.5278108,6.4998941,2714.9042817
76,24238,15.8765768,2679.9276994,8.7193150,2704.5235912
76,24344,15.8765768,3533.7128254,25.9755625,3575.5649647
76,24940,15.8765768,8381.9456015,10.9964333,8408.8186115
76,24963,15.8765768,8381.9456015,10.9964333,8408.8186115
76,95799,15.8765768,2931.3291478,8.4457670,2955.6514916
76,140732,15.8765768,2621.0292917,13.8756679,2650.7815364
76,175371,15.8765768,2859.8361114,21.5335728,2897.2462609
76,235622,15.8765768,984.3632654,18.3264693,1018.5663114
76,328414,15.8765768,1900.1563921,10.7273852,1926.7603540
76,328786,15.8765768,3009.3084722,7.1625470,3032.3475959
76,328868,15.8765768,2037.1209127,15.7101283,2068.7076178
76,329117,15.8765768,3002.1164254,43.3774333,3061.3704355
76,329118,15.8765768,2951.4054189,14.0366591,2981.3186548
76,329119,15.8765768,2976.4004983,16.7778610,3009.0549361
76,329120,15.8765768,2976.4004983,41.3757963,3033.6528715
76,329121,15.8765768,3035.6279093,45.0370917,3096.5415778
76,329122,15.8765768,3035.6279093,40.8478236,3092.3523097
76,329123,15.8765768,3035.6279093,23.4315188,3074.9360049
76,329124,15.8765768,2951.4054189,43.7189288,3011.0009244
76,329125,15.8765768,2923.0837331,22.0026351,2960.9629449
76,329126,15.8765768,2951.4054189,17.5013472,2984.7833428
76,329127,15.8765768,2976.4004983,16.1056128,3008.3826879
76,329128,15.8765768,2923.0837331,44.8202693,2983.7805791
76,329129,15.8765768,2951.4054189,43.9806715,3011.2626671
76,329130,15.8765768,3002.1164254,13.9955173,3031.9885195
76,329131,15.8765768,2976.4004983,40.9055261,3033.1826012
76,329132,15.8765768,2923.0837331,42.8351867,2981.7954966
76,329133,15.8765768,2923.0837331,37.1220868,2976.0823967
76,335261,15.8765768,2683.6286276,18.0035139,2717.5087182
76,335484,15.8765768,985.5282407,15.3963466,1016.8011641
76,335730,15.8765768,2148.2391892,8.0569520,2172.1727181
76,335888,15.8765768,2106.7006751,11.2595362,2133.8367881
76,336377,15.8765768,2106.7006751,11.2595362,2133.8367881
76,337550,15.8765768,2153.6296425,6.7441024,2176.2503217
76,338027,15.8765768,3288.3162135,17.8099990,3322.0027893
76,338665,15.8765768,2755.7606533,20.6308498,2792.2680799
76,338679,15.8765768,2662.8657983,12.7795176,2691.5218927
76,346549,15.8765768,1329.4551688,10.1211880,1355.4529335
76,346850,15.8765768,2634.1991657,16.7425614,2666.8183039
76,347490,15.8765768,2525.4548737,7.6498149,2548.9812654
76,347891,15.8765768,1827.5625855,13.9833718,1857.4225341
76,348082,15.8765768,882.6047636,7.5870461,906.0683865
76,348091,15.8765768,2297.2652154,12.1563160,2325.2981082
76,348112,15.8765768,2922.3360039,9.6474533,2947.8600339
76,348166,15.8765768,1805.9920734,8.7887290,1830.6573793
76,348221,15.8765768,1637.3054826,21.6633628,1674.8454222
76,348698,15.8765768,1267.5741202,9.2142953,1292.6649923
76,349067,15.8765768,1689.5509957,10.0972103,1715.5247828
76,349097,15.8765768,2070.9287730,7.9320076,2094.7373573
76,349676,15.8765768,2649.2250174,9.2864013,2674.3879955
76,350048,15.8765768,2729.0763937,11.5959672,2756.5489376
76,350051,15.8765768,2748.3685827,15.4490094,2779.6941689
76,350195,15.8765768,3142.2188995,6.5207756,3164.6162518
76,353366,15.8765768,2162.0048926,15.1962169,2193.0776863
76,353404,15.8765768,2333.6220875,7.4703669,2356.9690311
76,353449,15.8765768,2708.7712615,8.7822443,2733.4300825
76,353721,15.8765768,2923.5919719,7.6205536,2947.0891023
76,353805,15.8765768,2577.7125791,8.5409722,2602.1301280
76,353807,15.8765768,2509.9388472,14.4616237,2540.2770476
76,354156,15.8765768,1814.8564845,23.0020345,1853.7350958
76,354504,15.8765768,2447.3023356,10.6808844,2473.8597968
76,355231,15.8765768,2730.0628452,5.7678762,2751.7072981
76,356151,15.8765768,3138.3628845,17.8919288,3172.1313901
76,356663,15.8765768,1800.0115748,12.4884456,1828.3765972
76,356746,15.8765768,3152.1600242,29.2386384,3197.2752394
76,357453,15.8765768,2999.4870948,10.8641627,3026.2278342
76,358056,15.8765768,813.8764716,8.6717228,838.4247712
76,358340,15.8765768,2399.1569848,9.0510360,2424.0845976
76,358409,15.8765768,2399.1569848,9.0510360,2424.0845976
76,358563,15.8765768,1885.6985129,8.9674386,1910.5425283
76,359070,15.8765768,3910.8769492,25.0452830,3951.7988090
